Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,CH4 emiss.,CH4 sink,CH4 fire,CH4 rice,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(m2),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gC),(2.67018e+09 gN)
1793,46.0738,2081.31,614.104,568.03,0.0927632,0,13.2787,1.28169e+08,6.6943,2.19443,23.9949,616.359,47.4629,76.291,0,0.00973678,-0.00407462,0.0497151,0,1026.8,12032,4404.4,2468.2,13451.9,0.00619357,251.294,6.8119,3.3742,1.09501,2.50146,0.00315477,-0.00210624,0.0351279,0.0832615,0.00706738,341.207,223.866,11.6845,79.0561,0.0846935,0.0424199,0.810511,240,24
1794,48.9579,2088.88,618.215,569.257,0.0970156,0,10.3652,1.28169e+08,6.59259,1.85255,30.2403,615.969,46.8437,77.9758,0,0.0104403,-0.00470016,0.0497529,0,1026.8,12041.5,4406.97,2487.2,13455.6,0.00155523,249.442,6.60252,2.81991,1.30791,1.47149,0.00329709,-0.00240313,0.0298345,0.0818235,0.0059668,341.356,224.044,11.6834,78.9687,0.0901716,0.0340211,0.804544,240,24
1795,4.0575,2006.81,570.672,566.614,0.102286,0,13.254,1.30839e+08,6.74647,2.21966,-18.0632,575.555,49.099,106.773,0,0.00604202,-0.00224867,0.049607,0,1478.12,12061,4402.77,2461.01,13437.3,0.004196,256.466,6.37482,2.70761,1.37562,1.17331,0.0034714,-0.00210676,0.0347802,0.0834328,0.00715308,341.738,223.868,11.6903,78.2373,0.0873091,0.0349382,0.827215,240,24
1796,-2.66144,2032.58,569.125,571.786,0.1083,-0.236018,10.3027,1.30839e+08,6.6181,1.87477,-21.1191,608.198,49.8955,70.5154,0,0.015005,-0.00642737,0.0494531,0,1002.2,12066.5,4399.71,2468.92,13404.7,0.000840188,254.591,6.91306,2.93057,1.04953,1.37402,0.00367217,-0.00218696,0.0295467,0.0826823,0.00604191,341.813,223.755,11.6216,78.4483,0.0846909,0.0383482,0.821173,240,24
1797,11.4414,1995.42,575.175,563.734,0.126062,0,16.0979,1.36179e+08,6.65551,2.88061,-14.0714,572.545,50.384,77.4256,0,0.011424,-0.0049065,0.049238,0,1107.8,12072.6,4395.67,2457.21,13380.7,0.000778646,270.204,6.60683,2.68501,1.22354,1.00848,0.00430092,-0.00230962,0.0397226,0.0830783,0.00928822,341.978,223.596,11.632,77.8759,0.0901795,0.0390995,0.871548,240,24
1798,2.94035,1970.8,567.377,564.436,0.130956,0,10.2167,1.36179e+08,7.0196,2.40796,-16.5777,558.173,55.855,120.739,0,0.0105813,-0.0042642,0.0490402,0,1689.2,12088.8,4389.22,2425.73,13381.9,0.00279632,267.796,6.62189,2.91786,1.15875,1.49467,0.00446031,-0.00241898,0.0292725,0.0892953,0.00776433,342.157,223.306,11.3633,78.1798,0.0993335,0.0399697,0.863784,240,24
1799,3.32032,2006.56,567.535,564.214,0.130983,0,13.0961,1.38849e+08,7.09257,2.67105,-19.4123,597.329,51.2793,68.965,0,0.00921023,-0.00402645,0.0488356,0,1036.76,12090,4387.06,2409.68,13370.8,0.000331656,274.378,6.59834,2.93989,1.2056,1.72527,0.0044612,-0.00253604,0.0344969,0.0895574,0.00861412,342.296,223.239,11.5023,78.257,0.0754421,0.0814688,0.885025,240,24
1800,20.2294,1984.94,571.624,551.395,0.133765,0,10.174,1.38849e+08,6.79337,2.24232,1.15027,590.554,51.4796,65.4916,0,0.00782488,-0.00350368,0.0488351,0,1003.24,12081.8,4386.4,2417.48,13374.6,0.00355004,272.136,6.56817,2.73542,1.30871,1.4134,0.00455419,-0.00265092,0.0292558,0.0855932,0.00723152,342.193,223.246,11.4864,78.4078,0.0904012,0.0327032,0.877793,240,24
1801,-91.147,1868.75,472.346,563.493,0.114398,0,10.0838,1.38849e+08,6.69915,1.89912,-109.723,599.399,51.8751,72.9678,0,0.0198529,-0.00878202,0.048402,0,1036.6,12086.8,4388.92,2365.18,13314.2,0.000209747,270.237,5.82989,1.86961,1.82312,0.587382,0.00390062,-0.00333977,0.028617,0.0826045,0.00612476,342.272,223.442,11.1891,77.1492,0.0840349,0.174387,0.871669,240,24
1802,32.7348,2006.85,578.209,545.474,0.113923,0,10.1087,1.38849e+08,7.00761,1.62435,14.1077,585.759,45.1293,63.1957,0,0.000725548,-0.000278793,0.048522,0,975.5,12068.3,4390.95,2350.92,13362.8,0.00143254,268.612,6.78871,3.66544,1.10133,2.76745,0.00393808,-0.00338664,0.0293523,0.0863363,0.00523868,341.861,223.587,10.9885,79.4648,0.080141,0.0326645,0.86643,240,24
1803,-22.282,1883.28,523.462,545.744,0.139721,0,15.9177,1.4419e+08,6.237,2.68997,-46.9895,574.576,57.9358,82.4132,0.0298467,0.00555788,-0.00216873,0.0482925,0,1417.96,12067.6,4385.45,2317.04,13334.6,0.00109786,284.469,5.68688,1.6423,1.73973,0.361391,0.00476588,-0.00279691,0.0392564,0.0771865,0.00868024,341.998,223.342,11.1354,77.5895,0.114009,0.043512,0.917633,240,24
1804,-50.7254,1843.03,489.091,539.817,0.139423,-0.159777,9.99625,1.4419e+08,7.2328,2.26146,-69.9272,572.505,54.8409,98.4152,0.0104557,0.0248288,-0.0107875,0.047982,0,1392.5,12064,4381.07,2313.74,13273.9,0.0052007,282.207,5.59188,2.10173,2.01997,0.907491,0.00474147,-0.00285471,0.0283054,0.0936154,0.00729736,342.045,223.17,11.1599,76.3029,0.102774,0.0433254,0.910336,240,24
1805,60.325,1992.92,607.392,547.067,0.160934,0,15.8418,1.4953e+08,7.43378,3.20398,34.0011,567.33,55.0376,85.0489,0.203808,0.012478,-0.00553099,0.0479303,0,1253.4,12061.8,4380.67,2320.22,13288.4,0.00260485,297.548,6.72541,3.55527,1.06669,2.95702,0.00549255,-0.00300829,0.0392768,0.0995695,0.0103396,342.06,223.183,11.082,78.0999,0.0779034,0.033878,0.959852,240,24
1806,38.7571,2027.45,593.759,555.002,0.151149,0,10.0102,1.4953e+08,7.56525,2.67708,18.6549,618.857,46.7754,44.6834,0.0757496,0.0016997,-0.00076313,0.0480491,0,625.5,12049.4,4382.88,2349.55,13292.9,0.000224559,294.871,6.62624,2.48146,1.13044,0.700015,0.00516785,-0.00366096,0.0287212,0.0979941,0.00863906,341.839,223.343,11.0956,77.6939,0.0568221,0.120054,0.951213,240,24
1807,-20.5355,1896.89,532.991,553.527,0.122477,0,10.0031,1.4953e+08,6.59703,2.25533,-39.2697,571.488,53.8351,86.0012,0.0564822,0.00255366,-0.00090896,0.0480149,0,1418.02,12044.8,4385.14,2323.99,13286.1,0.002318,292.616,5.98946,2.15984,1.67447,0.606914,0.00417809,-0.00356394,0.0283564,0.0834882,0.00727791,341.652,223.509,10.889,76.931,0.0982235,0.0636547,0.943935,240,24
1808,32.4724,2017.57,584.992,552.52,0.116889,0,12.946,1.522e+08,7.21095,2.56144,9.86899,584.972,42.7344,73.3474,0.0128568,0.00451825,-0.00196708,0.0480645,0,1001.53,12040.1,4387.37,2335.25,13282.8,0.00114518,299.341,6.54288,3.03629,1.10004,1.68747,0.0040417,-0.0035718,0.0338448,0.0906527,0.00826706,341.614,223.664,11.0704,77.2661,0.0879781,0.0355462,0.965657,240,24
1809,30.4964,1988.42,590.16,559.664,0.131085,0,12.9539,1.54871e+08,8.13455,2.80842,6.72511,568.432,48.2683,77.542,0.15073,0.0129697,-0.00569841,0.048105,0,1107.73,12049.8,4383.09,2341.67,13267,0.00387257,305.818,6.60563,2.70411,1.0868,1.18878,0.00453194,-0.00274824,0.0337974,0.102325,0.00906545,341.796,223.468,11.1199,76.9778,0.0901108,0.0336569,0.986579,240,24
1810,-71.341,1838.02,468.349,539.69,0.137117,0,47.31,1.54871e+08,7.48196,2.36457,-128.364,532.198,34.8539,45.3192,0.252484,0.00938399,-0.00425946,0.227088,0,749.4,12033.5,4385.09,2309.42,13189.6,0.00982758,303.453,6.76768,2.08277,0.816975,0.277115,0.00466495,-0.00308405,0.134388,0.0939154,0.00763249,341.512,223.616,10.9736,76.5202,0.12812,0.123659,0.978947,240,24
1811,11.1918,1965.51,558.189,546.997,0.138402,0,9.96126,1.54871e+08,8.12071,2.00925,-8.76739,596.178,51.5763,72.7837,0,0.0153785,-0.00682425,0.047814,0,1034,12029.2,4381.04,2279.24,13217.4,0.000281111,301.444,6.18246,2.97661,1.56095,1.99465,0.00470846,-0.00276439,0.0284688,0.101135,0.00648536,341.386,223.442,10.744,77.3058,0.0798495,0.0526891,0.972461,240,24
1812,56.462,2030.14,604.658,548.196,0.132722,0,12.8874,1.57541e+08,8.04707,2.36699,33.2927,603.495,50.5508,62.4396,0.0620032,0.00122432,-0.00042379,0.0478162,0,1002.2,12020,4383.16,2298.93,13233.5,0.000675678,308.341,6.62558,2.80605,1.00852,1.23454,0.004654,-0.0032928,0.033777,0.0996584,0.00764104,341.354,223.595,10.9947,77.1614,0.0919858,0.0372937,0.994742,240,24
1813,58.7501,1960.98,589.338,530.588,0.147917,0,16.9625,1.57541e+08,7.94732,2.01314,31.9725,552.501,42.8329,81.173,0.25764,0.00585522,-0.00252455,0.0814202,0,1253.4,12012.6,4383.1,2335.78,13238,0.0073262,306.328,6.35544,2.77257,1.17793,1.40318,0.00506889,-0.00326494,0.0484838,0.0987654,0.00649851,341.281,223.621,11.1791,77.1393,0.0797178,0.0466465,0.988243,240,24
1814,11.3839,2031.75,577.583,566.2,0.171722,0,15.8222,1.62881e+08,8.10267,3.01479,-15.3895,618.165,52.3053,72.5436,0,0.013058,-0.00574341,0.0478487,0,977.8,12018.6,4381.06,2340.91,13196.1,0.000921795,321.85,6.67373,3.00981,1.15934,1.58249,0.00589629,-0.0029234,0.0390307,0.100838,0.00973691,341.412,223.555,11.2119,77.2066,0.0908448,0.0379118,1.03842,240,24
1815,24.4998,2012.1,579.63,555.13,0.162593,0,12.8862,1.65551e+08,8.68958,3.1779,-0.0918809,605.868,49.0529,64.8674,0.030153,0.00128026,-0.000404597,0.0478121,0,964.292,12013.8,4381.88,2349.49,13186.2,0.00208836,327.936,6.64773,2.72667,1.17329,1.12179,0.00559128,-0.00321206,0.0337432,0.111016,0.0102652,341.403,223.636,11.2257,76.9895,0.0813371,0.042427,1.0581,240,24
1816,14.5467,1958,564.62,550.073,0.169124,0,9.96497,1.65551e+08,8.27078,2.66841,-6.19045,581.879,48.8109,65.5035,0.159893,0.00485063,-0.00205031,0.0478318,0,975.5,12011.4,4382.53,2347.56,13187.2,0.00103447,325.267,6.50578,2.74124,1.20951,0.861607,0.00580882,-0.00323181,0.0283555,0.105684,0.00861897,341.344,223.707,11.1425,76.6545,0.0934268,0.033856,1.04948,240,24
1817,26.1944,1965.06,569.94,543.746,0.163197,0,12.8914,1.68221e+08,7.94835,2.90244,2.6146,581.956,42.5332,60.3322,0.163864,0.00179203,-0.000745199,0.0478431,0,974.108,12001.1,4384.61,2361.86,13179.5,0.000610927,331.625,6.6509,2.92943,1.02046,1.28614,0.00561114,-0.00337593,0.0336593,0.101599,0.00937657,341.277,223.854,11.3353,76.6506,0.0812905,0.0332472,1.07004,240,24
1818,30.2501,1945.02,575.227,544.977,0.160777,0,9.98156,1.68221e+08,8.954,2.44996,9.02237,568.507,48.5232,85.2574,0.204859,0.00689227,-0.00285807,0.0479115,0,1253.4,12007.8,4383.34,2362.1,13184.1,0.00419808,329.175,6.48352,3.06008,1.15741,1.88317,0.00553043,-0.00289619,0.0286176,0.112831,0.00791427,341.316,223.818,11.1903,77.3485,0.0828214,0.033138,1.06213,240,24
1819,12.4,1950,576.877,564.477,0.191298,0,15.7855,1.73562e+08,8.6313,3.37136,-15.2056,561.434,56.7938,103.83,-4.33681e-19,0.0209319,-0.0092325,0.0477015,0,1689.2,12025.6,4376.86,2347.76,13150.4,0.00768447,344.321,6.51452,2.82858,1.17089,1.39349,0.00663081,-0.00282957,0.0389543,0.110054,0.0108955,341.642,223.523,11.2457,76.9785,0.0902312,0.0379044,1.11113,240,24
1820,54.6869,2055.63,621.305,566.618,0.189263,0,9.94496,1.73562e+08,9.37602,2.82943,32.7204,592.236,53.3661,74.488,0.146377,0.0136264,-0.00645129,0.0477358,0,1036.93,12030.3,4379.4,2372.02,13157,0.000272993,341.492,6.88966,3.248,0.996987,1.96298,0.00651416,-0.00314002,0.0286972,0.11842,0.00914341,341.699,223.695,11.2312,77.745,0.0683268,0.0779308,1.10199,240,24
1821,24.753,2035.13,589.071,564.318,0.191297,0,12.883,1.76232e+08,9.17935,3.03674,-0.154678,590.512,43.2944,51.1739,0.40641,1.12554e-05,-0.000107647,0.0478191,0,697.568,12026.3,4381.81,2391.47,13135.3,0.000258732,347.704,7.08714,2.73806,0.721554,0.816408,0.0065811,-0.00333914,0.0339524,0.116501,0.00981645,341.669,223.861,11.4022,77.4616,0.0877936,0.125834,1.12211,240,24
1822,32.2885,2004.9,593.197,560.908,0.178719,0,12.8897,1.78902e+08,9.18766,3.20431,7.18374,571.505,50.4639,102.478,0.171455,0.00381678,-0.00144378,0.0478607,0,1478.2,12036.9,4380.58,2390.49,13127,0.00384823,353.742,6.56101,2.81733,1.3238,1.23321,0.00616237,-0.00287433,0.0338437,0.116366,0.0103612,341.838,223.823,11.3758,77.1507,0.0863033,0.0341599,1.14168,240,24
1823,17.3273,1969.37,574.504,557.177,0.17879,0,9.97231,1.78902e+08,8.87003,2.69982,-4.03871,574.838,46.8512,86.7026,0.0231859,0.00614271,-0.00267461,0.0478671,0,1392.54,12037.3,4376.96,2385.79,13130,0.00197353,351.042,6.52354,2.79107,1.2506,1.28699,0.00616484,-0.00271717,0.0285827,0.112445,0.00872903,341.802,223.675,11.3227,77.1467,0.0821195,0.0363671,1.13295,240,24
1824,21.2199,1962.56,577.884,556.664,0.186,0,12.8752,1.81572e+08,8.56668,2.9363,-2.97659,591.852,48.5414,52.7596,0.240615,0.0107561,-0.00503426,0.047799,0,732.4,12033.3,4379.28,2390.08,13120.5,0.000285935,357.343,6.69375,2.94052,1.03264,1.66811,0.00640437,-0.00292852,0.0339404,0.108156,0.00949662,341.8,223.837,11.4465,77.4444,0.0600856,0.111034,1.15338,240,24
1825,-77.0274,1855.78,489.413,566.44,0.182731,0,12.7875,1.84243e+08,9.41547,3.1277,-102.179,571.682,51.4262,102.933,0.0487409,0.00939549,-0.00396079,0.0473761,0,1478.2,12048.8,4379.19,2322.57,13064.3,0.00959683,363.454,5.83709,2.12719,1.97314,0.696325,0.00629487,-0.0026174,0.0333088,0.119671,0.0101179,342.081,223.878,11.1502,76.0392,0.106106,0.0343169,1.17319,240,24
1826,32.65,2066.76,599.328,566.678,0.191877,0,9.86911,1.84243e+08,9.13442,2.64254,11.1914,597.763,49.4558,82.1096,0.00816507,0.0106589,-0.00472799,0.0473717,0,1115.09,12054,4377.42,2291.35,13104.3,0.00037045,360.812,6.95715,4.15518,0.931599,2.93512,0.00660133,-0.0024886,0.0287206,0.116097,0.00854738,342.053,223.818,10.7795,78.304,0.0793304,0.0630824,1.16464,240,24
1827,86.9109,2020.62,617.572,530.661,0.191086,0,12.8298,1.86913e+08,9.23773,2.89518,62.1371,578.286,45.9533,74.8321,0.159197,0.00504329,-0.00214026,0.0475657,0,1211.5,12038.7,4377.38,2364.52,13102.4,0.00285615,367.164,6.24068,2.65263,1.33975,1.00446,0.00657417,-0.0026253,0.0338951,0.118203,0.00936741,341.918,223.849,11.3926,77.3432,0.0836931,0.0333914,1.18524,240,24
1828,6.96905,2043.12,584.862,577.893,0.195757,0,12.7958,1.89583e+08,9.53068,3.09911,-18.2649,597.642,56.2147,86.6569,0.0161266,0.00933477,-0.00384409,0.0474094,0,1116.4,12054.8,4375.09,2338.38,13088.1,0.000960887,373.308,6.64621,2.97728,1.23944,1.17676,0.00673031,-0.00258753,0.0336228,0.11985,0.0100304,342.185,223.773,11.2083,76.9904,0.0840744,0.0655327,1.20518,240,24
1829,-52.4593,1884.02,500.375,552.834,0.202395,0,60.9954,1.89583e+08,9.6356,2.62365,-125.512,522.03,37.8957,48.7347,0.775411,0.0023426,-0.00114687,0.292778,0,749.4,12039.5,4377.29,2290.38,13028.6,0.00265116,370.685,6.91131,1.96459,0.891798,0.243902,0.00695033,-0.003001,0.174551,0.121813,0.00849037,341.888,223.935,10.8885,76.5348,0.131015,0.157907,1.19669,240,24
1830,-26.5732,1841.96,506.093,532.666,0.205344,0,12.6783,1.92253e+08,8.48204,2.88165,-50.4153,557.521,62.3759,98.1126,0.126607,0.0130375,-0.00575456,0.0468906,0,1418.1,12037.2,4372.91,2266.52,12998.1,0.00280422,377.016,6.05435,2.54242,1.56217,1.16468,0.00704754,-0.00267761,0.0331654,0.10791,0.00932767,341.957,223.74,10.9921,75.9641,0.0878334,0.0401091,1.21722,240,24
1831,-4.64798,1897.73,534.125,538.773,0.205235,-0.128672,9.73908,1.92253e+08,9.62241,2.45152,-26.1312,563.072,51.978,80.1349,0.173787,0.0098331,-0.0043526,0.0467476,0,1220.2,12027.6,4371.9,2267.27,12983.4,0.000283124,374.565,6.25075,2.78591,1.39174,1.30783,0.00704453,-0.00288063,0.0278404,0.120958,0.0079341,341.843,223.724,10.9698,75.8598,0.0853291,0.0599167,1.20929,240,24
1832,145.648,2081.28,684.424,538.775,0.213559,0,15.626,1.97593e+08,9.79114,3.38659,117.057,611.697,54.0294,63.918,0.232152,0.00140283,-0.000494038,0.047027,0,1039.6,12014.1,4372.18,2271.6,13094.6,0.000301863,389.636,6.60217,3.70056,1.17201,3.14999,0.00736374,-0.00328808,0.0389099,0.124806,0.0109637,341.731,223.771,11.0248,77.716,0.0672889,0.0445325,1.25813,240,24
1833,17.3232,1961.65,575.393,558.069,0.212869,0,12.7037,2.00264e+08,9.73912,3.50468,-8.41356,566.878,54.6605,94.5934,0.144539,0.00461839,-0.00177436,0.0468745,0,1392.6,12024.1,4373.36,2295.78,13046.4,0.00102401,395.435,6.30519,2.36458,1.43534,0.713584,0.00733391,-0.00340987,0.033351,0.12826,0.0113486,341.962,223.871,11.1898,76.4064,0.0868758,0.0364448,1.27696,240,24
1834,117.899,2080.93,673.207,555.308,0.211157,0,12.7717,2.02934e+08,9.93463,3.59934,91.8019,614.435,53.0149,70.5492,0.14957,0.00583533,-0.00268719,0.0472436,0,1039.6,12023.2,4372.75,2302.67,13126.6,0.000303935,401.112,6.79237,3.51829,1.08091,2.63333,0.00728042,-0.00296241,0.0338025,0.130308,0.0116572,341.946,223.875,11.0889,77.8936,0.0715863,0.0489882,1.29539,240,24
1835,75.8649,2094.21,640.909,565.044,0.201192,0,10.6925,2.02934e+08,10.4213,3.03415,51.9177,608.958,45.4901,60.8779,0.300161,0.000872591,-0.000383248,0.0513242,0,848.07,12025.9,4375.21,2299.41,13182.2,0.000420787,398.078,6.8112,3.13433,1.06446,1.45913,0.00694902,-0.00336182,0.0309927,0.13251,0.00982524,341.923,224.041,11.0158,78.2321,0.0717482,0.0487309,1.28556,240,24
1836,37.0042,2050.04,593.438,556.433,0.216653,0,15.7757,2.08274e+08,10.6084,3.87812,6.95754,608.318,40.9588,61.8235,0.33285,0.00226629,-0.000832433,0.047375,0,807.5,12025.8,4373.22,2362.41,13111.5,0.000261684,412.902,6.64428,2.87486,1.12722,1.06403,0.00748081,-0.00273345,0.0390912,0.137537,0.0125703,342.016,223.967,11.4943,77.3528,0.0786884,0.0585035,1.33375,240,24
1837,17.7918,1992.64,581.699,563.907,0.214527,0,12.8042,2.10944e+08,10.6628,3.90763,-9.37035,575.633,47.6091,79.3185,0.294008,0.00476547,-0.00212504,0.0473306,0,1211.5,12032.9,4375.74,2358,13094.2,0.00268895,418.316,6.86423,3.17141,1.07161,1.62872,0.0073808,-0.00297848,0.0338551,0.139292,0.012669,342.163,224.137,11.4226,77.6635,0.0845991,0.0309087,1.35136,240,24
1838,-19.7473,1972.74,542.937,562.685,0.2238,0,9.84202,2.10944e+08,10.7096,3.28718,-43.3681,607.762,44.4466,61.0277,0.213077,0.0144555,-0.0067001,0.0472417,0,807.415,12035.7,4374.79,2324.8,13084.6,0.000249169,415.029,6.44229,2.63291,1.38729,0.910082,0.0076902,-0.00254624,0.0282843,0.137232,0.0106555,342.244,224.125,11.2709,77.0619,0.0820538,0.0736269,1.34071,240,24
1839,68.9737,2092.16,632.003,563.03,0.224267,0,12.7885,2.13615e+08,10.8139,3.43674,42.157,624.586,51.403,91.8537,0.0931054,0.00408682,-0.00176738,0.0472538,0,1259.36,12043,4377.28,2345.28,13093.2,0.00192956,420.915,6.84961,3.59253,1.09329,2.45868,0.00788979,-0.00295484,0.0339414,0.136857,0.011143,342.341,224.292,11.2289,78.222,0.08078,0.0340035,1.35985,240,24
1840,-0.303462,1944.27,556.012,556.315,0.246312,0,12.7804,2.16285e+08,10.3949,3.55858,-26.7943,567.735,50.6183,93.9006,0,0.00774907,-0.00328356,0.0472129,0,1392.6,12047.5,4374.13,2333.92,13067.7,0.00074809,426.68,6.23475,2.38287,1.48401,0.63185,0.00849615,-0.00252452,0.033578,0.134613,0.0115415,342.497,224.166,11.3425,76.8963,0.0971574,0.0356886,1.37862,240,24
1841,75.0474,2085.61,638.41,563.363,0.241367,-0.0872119,10.9529,2.16285e+08,10.6353,3.01184,50.7752,618.782,48.6366,60.7896,0.132179,0.00188577,-0.000809927,0.0525738,0,848.127,12046,4376.55,2380.88,13076.1,0.000680196,423.668,7.00724,3.53208,0.971533,2.3863,0.00833275,-0.00288478,0.0318544,0.13744,0.00976617,342.47,224.329,11.3908,78.1399,0.067966,0.0556969,1.36885,240,24
1842,13.1099,2069.75,590.096,576.986,0.233535,0,12.7931,2.18955e+08,10.8612,3.22019,-13.5324,601.68,46.6583,76.5239,0.100969,0.00294793,-0.00116708,0.0472798,0,1116.11,12057.4,4376.23,2364.14,13062,0.000300633,429.768,6.67803,2.90558,1.24747,0.9724,0.00807202,-0.00261825,0.0337513,0.138624,0.0104454,342.645,224.345,11.3172,77.5521,0.0771435,0.0657292,1.38871,240,24
1843,-7.27371,1935.18,548.449,555.723,0.172302,0,12.778,2.21625e+08,10.5274,3.38872,-33.7961,561.913,43.878,55.3115,0.323002,0.00170999,-0.000847108,0.0472124,0,732.325,12048.5,4378.49,2356.55,13038.8,0.000223312,435.695,6.76458,2.67798,1.0227,1.03115,0.00589527,-0.00288014,0.0336834,0.13516,0.0109947,342.562,224.503,11.3737,77.3285,0.0825652,0.125217,1.408,240,24
1844,106.286,2080.04,662.411,556.125,0.217535,0,12.8364,2.24295e+08,10.3662,3.52595,79.774,612.876,50.1062,69.3708,0.114418,0.00189122,-0.000714124,0.0474863,0,1039.6,12051.2,4378.73,2422.78,13044,0.0012498,441.49,6.72551,3.44744,1.22448,2.41327,0.00751889,-0.00266705,0.0340986,0.127436,0.0114412,342.626,224.544,11.6238,78.1163,0.0610272,0.0550402,1.42685,240,24
1845,12.3927,1968.84,579.803,567.41,0.236921,0,9.88853,2.24295e+08,11.2229,2.99172,-11.4765,559.479,45.0883,79.1525,0.061796,0.00716181,-0.00337893,0.047465,0,1253.35,12062.3,4381.31,2410.76,13036.6,0.00344587,438.499,6.63543,2.45324,1.2246,0.712215,0.00818368,-0.00278569,0.028529,0.144467,0.00970538,342.746,224.722,11.503,77.4455,0.082101,0.0322356,1.41715,240,24
1846,-8.09101,1957.13,554.359,562.45,0.236975,0,12.8058,2.26965e+08,11.1838,3.20955,-35.0547,574.984,45.7528,71.8253,0.252571,0.0034402,-0.00140877,0.0473516,0,975.5,12068.1,4381.3,2385.95,13014.6,0.00155028,444.602,6.6198,2.71805,1.15123,0.752213,0.00818538,-0.00237647,0.0335801,0.140506,0.0104147,342.89,224.751,11.4895,76.7105,0.092613,0.0328132,1.43701,240,24
1847,0.0225503,1986.62,573.586,573.564,0.219796,0,12.7996,2.26965e+08,11.822,3.38617,-27.7749,597.234,45.7014,46.3322,0.173745,0.0238014,-0.0112283,0.0473163,0,598.7,12074.9,4383.95,2416.8,12943.3,0.000214243,450.532,6.84261,3.20212,1.12345,1.72814,0.00757959,-0.0025931,0.0336366,0.146668,0.010989,343.046,224.932,11.5455,76.86,0.0563651,0.11196,1.45631,240,24
1848,24.4905,2072.43,600.534,576.044,0.207731,0,12.7557,2.29636e+08,11.7853,3.52553,-3.37,591.429,49.4772,85.5178,0,0.00389454,-0.00164083,0.0471935,0,1116.3,12083.9,4386.62,2391.58,12950.5,0.000358235,456.265,6.90113,3.35788,1.08509,1.68983,0.0071636,-0.00276329,0.0337067,0.147212,0.0114423,343.171,225.11,11.3799,77.327,0.082604,0.0628081,1.47496,240,24
1849,22.0611,2023.65,590.936,568.875,0.160602,0,12.7511,2.32306e+08,11.7734,3.6398,-5.94283,571.436,40.3201,44.0297,0.289843,0.000800786,-0.000481023,0.0471557,0,598.451,12082.2,4389.08,2391.28,12941.1,0.000230733,461.894,6.98494,2.89205,0.92229,0.864525,0.00549134,-0.00269076,0.0336298,0.151577,0.0118143,343.171,225.278,11.4278,76.9944,0.0563125,0.105892,1.49327,240,24
1850,-35.758,1979.22,548.139,583.897,0.241522,0,12.7145,2.34976e+08,11.5929,3.7335,-63.5574,578.034,48.5897,68.4642,1.02791,0.000161277,-0.000116316,0.0469754,0,965.5,12091.3,4391.85,2340.54,12913.7,0.000580098,467.433,7.0513,2.49054,0.962395,0.663841,0.00832399,-0.00257007,0.0334283,0.147569,0.0121194,343.333,225.472,11.1648,76.594,0.0983122,0.0660579,1.5113,240,24
1851,-126.324,1735.8,419.83,546.153,0.293928,0,27.2029,2.50997e+08,11.6767,7.02609,-171.944,574.789,56.1549,74.4438,1.78302,0.0237251,-0.0115821,0.0462062,0,1003.3,12094.1,4388.41,2309.52,12721.5,0.00325453,516.066,5.57249,1.49413,2.0835,0.54635,0.0101251,-0.0021191,0.0588146,0.158021,0.0228224,343.605,225.329,11.3319,74.1957,0.155076,0.0461552,1.6694,240,24
1852,56.7838,1919.55,599.796,543.012,0.343708,0,27.1396,2.67018e+08,12.1972,9.67118,8.11692,555.187,48.0908,68.942,0.722951,0.00659395,-0.00316586,0.0459721,0,1253.4,12087.7,4387.63,2296.77,12702.9,0.00312444,562.008,6.80748,2.89995,1.17081,1.90098,0.0119089,-0.00219985,0.0584748,0.157484,0.0312682,343.589,225.32,11.1626,74.8194,0.0855528,0.0331264,1.81671,240,24
