Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,NBP_nat,transp,evap,interc,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
-2056,-0.000505458,0.00860744,0.00331147,0.00381693,0,0,2.52403e-08,-0.000505483,-0.000505483,0.00170452,0.000398042,0.000401815,1.03474e-10,6.81224e-07,-5.39416e-07,2.6923e-10,0.00389423,0.129659,0.0664633,0.00639185,0.0179211,9.66116e-10,4.62702e-05,1.15508e-06,4.42829e-05,5.51291e-07,0,0,1.07539e-10,0.00832541,0.00442928,5.53652e-05,0.000138405,7.26722e-06,2.89837e-05
-2055,-6.41857e-05,0.0091156,0.00363983,0.00370401,1.54454e-09,0,5.48382e-10,-6.41847e-05,-6.41847e-05,0.00182349,0.000352678,0.00045306,6.70995e-11,6.16355e-07,-4.87802e-07,5.84941e-12,0.00524695,0.129091,0.0664339,0.00658295,0.0182341,8.80624e-10,5.43615e-05,2.12394e-06,5.09428e-05,6.2687e-07,4.32526e-11,0,2.09957e-12,0.00828127,0.00442719,5.64182e-05,0.000143978,9.85824e-06,1.3588e-05
-2054,-0.000822081,0.00856925,0.00297733,0.00379941,0,0,3.47219e-08,-0.000822115,-0.000822115,0.0017016,0.000339113,0.000336221,9.9074e-11,6.90987e-07,-5.22714e-07,3.70367e-10,0.00360601,0.128346,0.0664025,0.00656485,0.0181753,8.91562e-10,4.11476e-05,1.4525e-06,4.37529e-05,5.96295e-07,0,0,1.28986e-10,0.00823443,0.00442499,5.56675e-05,0.000137843,6.26723e-06,2.77499e-05
-2053,-3.2648e-05,0.00910465,0.00365683,0.00368948,1.69449e-09,0,1.95368e-08,-3.26659e-05,-3.26659e-05,0.00180404,0.000358725,0.000389856,2.44109e-11,8.00405e-07,-6.26797e-07,2.08393e-10,0.00477784,0.127676,0.0663716,0.00661554,0.0187618,8.90474e-10,5.71223e-05,3.56527e-06,4.60942e-05,7.45424e-07,4.74516e-11,0,7.16227e-11,0.00818851,0.00442281,5.58112e-05,0.00014823,9.31306e-06,1.47444e-05
-2052,0.000375323,0.0099942,0.00412523,0.00374991,0,0,8.23458e-08,0.000375241,0.000375241,0.00201565,0.00034675,0.000398458,2.41123e-11,7.24743e-07,-5.66016e-07,8.78355e-10,0.00375441,0.127163,0.0663406,0.00700127,0.0192653,9.22166e-10,4.7635e-05,2.17188e-06,3.52342e-05,6.46211e-07,0,0,2.99261e-10,0.00814682,0.00442061,5.73238e-05,0.000143578,9.48134e-06,2.48189e-05
-2051,-0.00083558,0.0083145,0.00280347,0.00363905,4.00791e-09,0,2.12805e-10,-0.000835576,-0.000835576,0.00162624,0.000363361,0.000320434,1.65429e-10,6.7618e-07,-5.47818e-07,2.26992e-12,0.00380993,0.126659,0.066313,0.00672768,0.0192072,9.5395e-10,2.75692e-05,3.99058e-07,4.7697e-05,5.11745e-07,1.12236e-10,0,8.35073e-13,0.00811523,0.00441869,5.24125e-05,0.000127709,8.38306e-06,3.10981e-05
-2050,-0.000569961,0.00833508,0.00305773,0.00362769,3.7929e-09,0,1.07707e-08,-0.000569968,-0.000569968,0.00165955,0.000353223,0.000346694,1.31942e-10,6.70036e-07,-5.33713e-07,1.14887e-10,0.00431883,0.125966,0.0662815,0.00662956,0.0194294,9.36469e-10,5.76648e-05,2.10509e-06,4.35514e-05,6.17474e-07,1.06215e-10,0,3.37098e-11,0.00807087,0.00441649,5.20307e-05,0.000143295,7.52368e-06,1.81835e-05
-2049,0.000247916,0.00925302,0.00377948,0.00353156,1.56175e-09,0,1.44594e-08,0.000247904,0.000247904,0.00187763,0.000328501,0.000403321,6.49703e-11,6.86112e-07,-5.25774e-07,1.54234e-10,0.00407644,0.125427,0.0662498,0.00695291,0.0198934,9.4939e-10,5.36995e-05,3.39556e-06,3.41104e-05,7.19207e-07,4.37345e-11,0,4.73546e-11,0.00802976,0.00441426,5.57832e-05,0.000147765,8.02999e-06,1.7175e-05
-2048,-0.000568542,0.00884387,0.00308989,0.00365843,1.61268e-09,0,6.80605e-08,-0.000568609,-0.000568609,0.00176277,0.00035432,0.000368729,1.18818e-10,6.20586e-07,-5.06846e-07,7.25979e-10,0.00459778,0.124806,0.066219,0.00678157,0.0201169,8.93838e-10,3.66251e-05,1.91431e-06,4.06964e-05,6.12268e-07,4.51606e-11,0,2.36623e-10,0.00799192,0.00441208,5.31286e-05,0.000139478,7.87695e-06,2.60241e-05
-2047,2.67996e-05,0.00917664,0.00358864,0.00356184,0,-2.99013e-23,1.23902e-07,2.66757e-05,2.66757e-05,0.00186873,0.000360829,0.000416642,5.26829e-11,6.47852e-07,-5.16032e-07,1.32162e-09,0.00411171,0.124266,0.0661868,0.00700014,0.0204659,9.41675e-10,5.33585e-05,2.63673e-06,4.00353e-05,7.02789e-07,0,-3.81973e-24,3.8885e-10,0.00795116,0.00440981,5.46686e-05,0.000146073,7.52728e-06,1.96613e-05
-2046,9.11179e-05,0.00915181,0.00361524,0.00352412,3.10629e-09,0,1.97144e-08,9.11013e-05,9.11013e-05,0.00182264,0.000352555,0.000395788,2.61854e-11,8.06611e-07,-6.28166e-07,2.10287e-10,0.00477784,0.12381,0.0661559,0.00721268,0.0208004,8.86975e-10,4.68675e-05,2.94278e-06,4.19769e-05,7.20819e-07,8.69872e-11,0,6.73651e-11,0.00791515,0.00440761,5.57035e-05,0.000145142,7.23605e-06,1.46041e-05
-2045,-0.000399673,0.00837419,0.00304102,0.00344069,1.7788e-09,0,2.23816e-08,-0.000399693,-0.000399693,0.00166289,0.000309843,0.000335287,1.74399e-10,7.54693e-07,-6.09854e-07,2.38737e-10,0.0037437,0.123351,0.0661268,0.00709386,0.0209792,9.46025e-10,3.68207e-05,1.85941e-06,3.35853e-05,6.54169e-07,4.98126e-11,0,7.37338e-11,0.00788371,0.00440555,5.38938e-05,0.000138361,7.13269e-06,2.1812e-05
-2044,0.000202374,0.00904472,0.00367246,0.00347008,0,0,1.94214e-08,0.000202355,0.000202355,0.00181256,0.000351223,0.000392703,3.92284e-11,7.61721e-07,-5.97715e-07,2.07161e-10,0.00477784,0.122932,0.0660963,0.00730731,0.0213872,8.86241e-10,5.44888e-05,3.7309e-06,3.51028e-05,7.59904e-07,0,0,6.27456e-11,0.00784863,0.00440336,5.50501e-05,0.000146977,9.24661e-06,1.06604e-05
-2043,0.000112388,0.00934714,0.0036775,0.00356511,1.54454e-09,0,2.26448e-09,0.000112387,0.000112387,0.00184431,0.000385012,0.000504466,4.95215e-11,5.72833e-07,-4.63339e-07,2.41544e-11,0.00512954,0.122493,0.0660651,0.00748863,0.0217578,8.91707e-10,4.72772e-05,2.33232e-06,3.58069e-05,6.72913e-07,4.32526e-11,0,7.99534e-12,0.00781525,0.00440113,5.54896e-05,0.000146527,7.61866e-06,1.05437e-05
-2042,-0.000643544,0.00832486,0.00279867,0.00344222,3.99303e-09,0,2.60074e-10,-0.00064354,-0.00064354,0.00163891,0.000354123,0.000317692,1.46605e-10,6.86549e-07,-5.62988e-07,2.77412e-12,0.00380993,0.122126,0.0660372,0.00724455,0.021726,9.49472e-10,3.2508e-05,1.76823e-06,2.80855e-05,6.02766e-07,1.11819e-10,0,9.1738e-13,0.00779063,0.00439915,5.21946e-05,0.000136051,7.52225e-06,2.1554e-05
-2041,0.000440197,0.00908862,0.00389771,0.00345752,1.42849e-22,-3.02995e-23,5.55738e-08,0.000440141,0.000440141,0.00186406,0.000365328,0.000466513,1.96456e-11,6.80171e-07,-5.29108e-07,5.92788e-10,0.00450625,0.121654,0.0660048,0.00758254,0.0223008,9.20349e-10,6.21398e-05,4.07164e-06,2.9521e-05,8.48367e-07,4.76162e-24,-3.79011e-24,1.75051e-10,0.00775424,0.00439684,5.55032e-05,0.000151841,8.64231e-06,9.04588e-06
-2040,-0.000491777,0.00884706,0.00303465,0.00352642,1.79874e-09,0,7.32992e-08,-0.000491848,-0.000491848,0.00176805,0.000350352,0.000370516,8.95021e-11,6.64356e-07,-5.42299e-07,7.81858e-10,0.00459778,0.121172,0.0659743,0.00739221,0.0224812,8.90383e-10,3.43973e-05,2.28836e-06,2.92492e-05,6.66954e-07,5.03712e-11,0,2.25881e-10,0.00772559,0.00439467,5.29916e-05,0.000141944,6.06025e-06,2.41114e-05
-2039,-0.00011383,0.00862929,0.00331142,0.00342525,0,0,3.08614e-08,-0.000113861,-0.000113861,0.00172584,0.00037492,0.00039536,1.186e-10,6.15531e-07,-4.95292e-07,3.29188e-10,0.00389423,0.120727,0.0659428,0.007409,0.0227959,9.42269e-10,4.84086e-05,3.21586e-06,3.29347e-05,7.11046e-07,0,0,1.01169e-10,0.00769399,0.00439244,5.31257e-05,0.000146597,6.67279e-06,1.80812e-05
-2038,-0.000435038,0.00862376,0.00298702,0.00342206,3.40511e-09,0,3.56386e-08,-0.00043507,-0.00043507,0.00173077,0.000321478,0.000334287,9.2371e-11,6.95594e-07,-5.21274e-07,3.80146e-10,0.00360601,0.12021,0.0659102,0.00737069,0.0229172,8.88239e-10,4.31691e-05,2.00367e-06,3.33898e-05,6.47683e-07,9.5355e-11,0,1.09339e-10,0.00766129,0.00439014,5.31537e-05,0.000146064,5.1627e-06,2.00573e-05
-2037,0.000262985,0.00907134,0.00357485,0.00331186,1.56175e-09,0,9.15288e-10,0.000262986,0.000262986,0.0018405,0.000333969,0.000444323,6.12369e-11,6.03591e-07,-4.7088e-07,9.76307e-12,0.00524695,0.119868,0.0658792,0.00758627,0.0233064,8.71944e-10,4.94187e-05,4.24194e-06,3.30432e-05,7.84643e-07,4.37345e-11,0,3.06981e-12,0.00763177,0.00438791,5.46187e-05,0.000149622,8.74351e-06,8.71443e-06
-2036,0.000175751,0.00901311,0.00352941,0.00335366,0,0,1.78473e-07,0.000175572,0.000175572,0.00181224,0.000350819,0.000448385,8.55975e-11,6.13167e-07,-4.77253e-07,1.90371e-09,0.00451352,0.119465,0.0658475,0.007775,0.0236964,9.38104e-10,4.03876e-05,3.55601e-06,3.12275e-05,7.43733e-07,0,0,6.10118e-10,0.00760154,0.00438562,5.50725e-05,0.000144975,7.53322e-06,1.38631e-05
-2035,-0.000268225,0.00833112,0.00302527,0.0032935,3.28919e-09,0,2.27688e-08,-0.000268244,-0.000268244,0.00166822,0.00030509,0.000333617,1.78753e-10,7.2002e-07,-5.88889e-07,2.42868e-10,0.0037437,0.119141,0.0658182,0.00766384,0.0238638,9.38452e-10,3.64715e-05,2.20299e-06,2.87305e-05,6.84257e-07,9.21088e-11,0,6.6051e-11,0.00757733,0.00438352,5.29997e-05,0.000139857,6.54625e-06,1.82084e-05
-2034,0.000412376,0.00914473,0.0036814,0.00326903,1.54454e-09,0,1.04375e-07,0.000412273,0.000412273,0.00186496,0.00033923,0.00043761,3.3789e-11,6.76938e-07,-5.18799e-07,1.11333e-09,0.00439161,0.118821,0.0657869,0.00798946,0.0242713,9.42326e-10,5.41594e-05,4.02283e-06,2.4409e-05,7.83534e-07,4.32526e-11,0,3.90295e-10,0.00754771,0.00438125,5.53929e-05,0.000149595,7.03535e-06,1.15742e-05
-2033,-0.000340292,0.00828917,0.00295609,0.00329638,3.6335e-09,0,2.35871e-08,-0.000340312,-0.000340312,0.00166718,0.000305634,0.000333682,1.56889e-10,7.48701e-07,-6.06978e-07,2.51596e-10,0.0037437,0.118515,0.065758,0.00782449,0.0244021,9.39054e-10,3.16314e-05,2.47995e-06,2.78141e-05,7.42015e-07,1.01751e-10,0,6.7503e-11,0.00752685,0.00437917,5.3066e-05,0.000139407,6.29253e-06,1.8621e-05
-2032,0.000273008,0.00876214,0.00357768,0.00330467,0,0,2.15778e-08,0.000272986,0.000272986,0.00180318,0.00034407,0.000390486,1.75305e-11,7.75523e-07,-6.00761e-07,2.30164e-10,0.00477784,0.118217,0.0657276,0.00794021,0.0248582,8.81681e-10,5.43802e-05,4.46034e-06,2.51063e-05,8.73705e-07,0,0,6.12347e-11,0.00750071,0.00437695,5.37202e-05,0.000150839,7.58061e-06,7.15985e-06
-2031,0.000544174,0.00936103,0.00385503,0.00331085,0,0,2.77888e-09,0.000544171,0.000544171,0.00201851,0.000346045,0.000512645,2.8058e-11,6.4694e-07,-5.00143e-07,2.96414e-11,0.00519326,0.118038,0.0656983,0.00821983,0.0253025,9.555e-10,4.11172e-05,4.68247e-06,2.13341e-05,8.78091e-07,0,0,8.56471e-12,0.00748022,0.0043748,5.44453e-05,0.00014577,8.17147e-06,1.09406e-05
-2030,-0.00051048,0.00823543,0.00278891,0.00329939,4.15533e-09,0,2.81669e-10,-0.000510476,-0.000510476,0.00164385,0.000347437,0.000319793,1.3516e-10,6.85296e-07,-5.59235e-07,3.00446e-12,0.00380993,0.11782,0.0656709,0.0079794,0.02525,9.51512e-10,3.04296e-05,1.95561e-06,2.55268e-05,6.56962e-07,1.16364e-10,0,8.61387e-13,0.00746494,0.00437282,5.09036e-05,0.000135718,5.29754e-06,1.78241e-05
-2029,6.35106e-05,0.00851085,0.00338232,0.00331881,1.7367e-09,0,1.25559e-07,6.33868e-05,6.33868e-05,0.0018302,0.000350283,0.000413036,2.45857e-11,6.45997e-07,-5.21719e-07,1.3393e-09,0.00411171,0.117421,0.0656393,0.0079484,0.0257442,9.38436e-10,5.35835e-05,4.60678e-06,2.20122e-05,9.18977e-07,4.86338e-11,0,3.12605e-10,0.00743714,0.00437052,5.12718e-05,0.000149083,6.65243e-06,9.44162e-06
-2028,7.66824e-05,0.00892804,0.00333771,0.00326103,2.87289e-22,0,1.50432e-10,7.66823e-05,7.66823e-05,0.00179298,0.000324056,0.000391519,5.55699e-11,6.73714e-07,-5.31415e-07,1.6046e-12,0.00412989,0.117118,0.0656089,0.0079676,0.026105,9.77106e-10,4.27043e-05,3.88963e-06,2.15854e-05,7.76183e-07,9.5763e-24,0,4.34023e-13,0.00741397,0.00436829,5.18195e-05,0.00014869,5.27743e-06,1.30201e-05
-2027,0.000187623,0.00872775,0.00345056,0.00326294,0,0,1.61531e-07,0.000187461,0.000187461,0.00180699,0.000342805,0.000453158,6.52137e-11,6.3214e-07,-4.89021e-07,1.72299e-09,0.00451352,0.11678,0.065577,0.00813816,0.0264601,9.36106e-10,4.16783e-05,4.45052e-06,2.61382e-05,8.53442e-07,0,0,4.88074e-10,0.00738839,0.00436597,5.28747e-05,0.000147574,6.40327e-06,1.2249e-05
-2026,0.000343931,0.00928274,0.00368961,0.00334568,1.56175e-09,0,3.12939e-09,0.00034393,0.00034393,0.00186267,0.000369684,0.000509473,2.32328e-11,6.0106e-07,-4.82992e-07,3.33801e-11,0.00512954,0.11653,0.0655456,0.00834926,0.0268433,8.80579e-10,4.75558e-05,3.46812e-06,2.47722e-05,7.49742e-07,4.37345e-11,0,9.41371e-12,0.00736588,0.00436367,5.34419e-05,0.000150669,7.50927e-06,5.96854e-06
-2025,0.000229256,0.00887631,0.00351035,0.0032811,0,0,2.36625e-08,0.000229232,0.000229232,0.00183261,0.000336116,0.000401879,2.04026e-11,7.88768e-07,-6.10709e-07,2.524e-10,0.00477784,0.116294,0.0655152,0.00841462,0.0272434,8.79917e-10,4.00585e-05,4.27411e-06,2.22545e-05,8.28406e-07,0,0,6.52806e-11,0.00734584,0.00436145,5.3185e-05,0.000147728,6.83014e-06,8.46626e-06
-2024,0.000350505,0.00900246,0.00356196,0.00321145,1.54454e-09,0,1.16933e-07,0.000350389,0.000350389,0.0018742,0.000331455,0.000450181,2.75872e-11,6.70174e-07,-5.14615e-07,1.24728e-09,0.00439161,0.116073,0.0654846,0.00864027,0.0275896,9.4003e-10,4.35649e-05,4.47064e-06,1.9321e-05,8.18477e-07,4.32526e-11,0,3.66518e-10,0.00732391,0.00435919,5.44035e-05,0.000148308,6.46923e-06,1.045e-05
-2023,0.000277428,0.00881497,0.00357653,0.00329911,0,0,5.51199e-09,0.000277422,0.000277422,0.00185507,0.000401176,0.00059328,3.37684e-11,5.54759e-07,-4.59853e-07,5.87946e-11,0.00658806,0.115903,0.0654553,0.0086872,0.0279909,9.14097e-10,4.18677e-05,4.43382e-06,2.23903e-05,8.95743e-07,0,0,1.40095e-11,0.00730606,0.004357,5.33955e-05,0.00014788,7.68995e-06,7.01856e-06
-2022,-0.000232581,0.00828385,0.0030169,0.00324948,3.73803e-09,0,2.9684e-08,-0.000232607,-0.000232607,0.00171739,0.000306726,0.000407385,1.45534e-10,5.92274e-07,-4.91441e-07,3.1663e-10,0.00481767,0.115732,0.0654272,0.00851958,0.0280975,9.11109e-10,3.59303e-05,3.98956e-06,1.99773e-05,8.11063e-07,1.04678e-10,0,7.46107e-11,0.00729088,0.0043549,5.14523e-05,0.00014359,5.88547e-06,1.10764e-05
-2021,2.16534e-05,0.00822643,0.00322691,0.00320526,3.37154e-09,0,1.86933e-07,2.14698e-05,2.14698e-05,0.00181316,0.000293772,0.000383056,1.0254e-10,7.14658e-07,-5.77606e-07,1.99396e-09,0.00460866,0.115471,0.0653969,0.00852073,0.0283793,9.01568e-10,4.29255e-05,5.12668e-06,2.07138e-05,1.03015e-06,9.44152e-11,0,4.7689e-10,0.00727002,0.00435266,5.15331e-05,0.000146945,7.8674e-06,6.8282e-06
-2020,0.000169477,0.00841279,0.0033433,0.00317382,1.68948e-09,0,2.69633e-07,0.000169209,0.000169209,0.00184769,0.000290023,0.000448619,2.65132e-11,6.58267e-07,-5.36073e-07,2.87609e-09,0.00508987,0.115233,0.0653668,0.00857628,0.0287309,8.8826e-10,3.93447e-05,4.74391e-06,1.87523e-05,9.98728e-07,4.73115e-11,0,6.89729e-10,0.00725089,0.00435044,5.20168e-05,0.00014576,9.21406e-06,7.56058e-06
-2019,0.00022245,0.00849478,0.00342235,0.0031999,1.42849e-22,0,1.33172e-08,0.000222437,0.000222437,0.00185136,0.000309738,0.000417541,4.94723e-11,6.41588e-07,-5.03152e-07,1.4205e-10,0.00407644,0.115016,0.0653369,0.00860588,0.0291411,9.40293e-10,4.3327e-05,4.27528e-06,1.75021e-05,9.38515e-07,4.76162e-24,0,3.37584e-11,0.0072331,0.00434823,5.19409e-05,0.000148719,6.8326e-06,8.29151e-06
-2018,7.36741e-05,0.00870158,0.00333121,0.00325753,1.67191e-09,0,1.26079e-07,7.35497e-05,7.35497e-05,0.001877,0.000340187,0.00042963,2.45645e-11,6.5229e-07,-5.24806e-07,1.34484e-09,0.00411171,0.114793,0.0653065,0.00858389,0.0294598,9.43122e-10,3.98774e-05,4.45125e-06,1.82971e-05,8.604e-07,4.68194e-11,0,3.01875e-10,0.00721541,0.00434597,5.13845e-05,0.000147788,6.37203e-06,1.04919e-05
-2017,-0.000268651,0.00841988,0.00298058,0.00324923,3.55975e-09,0,4.10634e-08,-0.000268688,-0.000268688,0.00175563,0.000303571,0.000349232,7.96835e-11,6.85627e-07,-5.1101e-07,4.38009e-10,0.00360601,0.114506,0.0652749,0.00852573,0.0295367,9.00849e-10,3.89881e-05,3.81745e-06,2.26876e-05,7.721e-07,9.96855e-11,0,1.01346e-10,0.00719561,0.00434365,5.0816e-05,0.000146881,5.44995e-06,1.07684e-05
-2016,0.000152462,0.00833833,0.00330273,0.00315027,3.48558e-09,0,1.42488e-09,0.000152464,0.000152464,0.00182517,0.000318223,0.00045806,1.89751e-11,6.21064e-07,-4.81155e-07,1.51987e-11,0.00524695,0.114318,0.0652449,0.00853185,0.029872,8.6673e-10,4.3669e-05,5.75637e-06,1.96448e-05,1.02626e-06,9.76086e-11,0,3.97322e-12,0.00717769,0.0043414,5.08806e-05,0.000150323,6.82298e-06,5.19652e-06
-2015,0.000297543,0.00871788,0.00349194,0.0031944,0,0,6.93585e-08,0.000297474,0.000297474,0.00183682,0.000293101,0.000394442,9.10914e-11,6.59753e-07,-5.08775e-07,7.39824e-10,0.00359994,0.114045,0.0652131,0.00861836,0.0303561,9.6286e-10,4.30828e-05,4.46082e-06,1.36076e-05,9.03006e-07,0,0,1.69711e-10,0.00715795,0.00433906,5.17268e-05,0.000152154,5.4653e-06,1.09054e-05
-2014,-0.000301327,0.0080389,0.0028332,0.00313453,4.09237e-09,0,2.32629e-08,-0.000301346,-0.000301346,0.00165528,0.000347231,0.000450822,1.01187e-10,6.33088e-07,-5.1442e-07,2.48137e-10,0.00548821,0.113913,0.0651842,0.00849706,0.0303088,9.14233e-10,3.21629e-05,3.6817e-06,2.3782e-05,7.64109e-07,1.14601e-10,0,5.8531e-11,0.0071458,0.00433693,5.00357e-05,0.0001446,6.84132e-06,7.90463e-06
-2013,0.000211507,0.00822202,0.00338129,0.00316979,3.33057e-09,0,4.66449e-08,0.000211463,0.000211463,0.00180787,0.000337447,0.000478204,2.2503e-11,6.30056e-07,-4.99932e-07,4.97546e-10,0.00450625,0.113637,0.0651523,0.008563,0.03073,9.13336e-10,4.8305e-05,5.33853e-06,1.53167e-05,1.17351e-06,9.32676e-11,0,1.1957e-10,0.00712517,0.00433457,5.09407e-05,0.000153246,6.45165e-06,5.23662e-06
-2012,0.000542801,0.00931,0.0037809,0.0032381,1.54454e-09,0,9.11976e-08,0.000542711,0.000542711,0.00202506,0.000318527,0.000403357,1.38818e-11,7.00916e-07,-5.40209e-07,9.72774e-10,0.00375441,0.113485,0.0651212,0.00881748,0.0311712,9.11112e-10,4.27776e-05,4.91111e-06,1.27543e-05,9.8976e-07,4.32526e-11,0,2.22846e-10,0.00710903,0.00433225,5.1627e-05,0.000152717,7.85673e-06,8.04668e-06
-2011,0.000662794,0.00931669,0.0038698,0.003207,0,0,3.27176e-10,0.000662794,0.000662794,0.0019862,0.000318777,0.000452303,1.78761e-12,6.29252e-07,-4.6296e-07,3.48987e-12,0.0041004,0.113383,0.0650908,0.00910453,0.0316494,9.46716e-10,4.33451e-05,4.29673e-06,1.528e-05,9.07966e-07,0,0,7.85345e-13,0.00709496,0.00432997,5.26128e-05,0.000152657,5.78412e-06,8.88956e-06
-2010,9.9411e-05,0.0087394,0.00329572,0.00319631,3.31859e-09,0,1.38267e-08,9.94005e-05,9.94005e-05,0.00176588,0.000325433,0.000440692,7.86742e-11,6.36619e-07,-4.93981e-07,1.47485e-10,0.00404666,0.11322,0.0650607,0.00910784,0.0319089,9.32606e-10,3.76256e-05,3.7498e-06,1.934e-05,7.56406e-07,9.29322e-11,0,3.58864e-11,0.00708109,0.00432773,5.18918e-05,0.000149703,5.37603e-06,8.25866e-06
-2009,0.000125633,0.00837863,0.00331089,0.00318525,3.3997e-09,0,2.15552e-08,0.000125615,0.000125615,0.0018213,0.000319553,0.000411275,1.44677e-11,7.53307e-07,-5.87699e-07,2.29922e-10,0.00477784,0.113087,0.065031,0.0090792,0.0321962,8.76746e-10,4.15427e-05,5.27964e-06,1.60158e-05,1.01595e-06,9.52036e-11,0,5.18671e-11,0.00706695,0.00432548,5.12739e-05,0.000151468,6.29874e-06,5.33164e-06
-2008,-0.000321173,0.00782522,0.00279189,0.00311306,4.60369e-09,0,2.10267e-08,-0.000321189,-0.000321189,0.00164724,0.000341278,0.000456612,1.03387e-10,6.12149e-07,-4.97676e-07,2.24285e-10,0.00548821,0.112997,0.0650028,0.00895732,0.0320869,9.13393e-10,3.41302e-05,4.43693e-06,1.55213e-05,8.48902e-07,1.28919e-10,0,5.02829e-11,0.00705698,0.00432337,4.98987e-05,0.000146734,6.32108e-06,6.71775e-06
-2007,5.72788e-06,0.00822071,0.00316882,0.0031631,4.45128e-09,0,1.05776e-07,5.62655e-06,5.62655e-06,0.00184077,0.000328674,0.000425155,2.43424e-11,6.3566e-07,-5.05257e-07,1.12828e-09,0.00411171,0.11278,0.064972,0.00893829,0.032329,9.36062e-10,4.5035e-05,5.62548e-06,1.27471e-05,1.10852e-06,1.24652e-10,0,2.33808e-10,0.0070405,0.00432106,5.02599e-05,0.000152663,5.46296e-06,6.12743e-06
-2006,0.00010675,0.00832102,0.00319809,0.00309134,4.20806e-09,0,1.65275e-07,0.000106589,0.000106589,0.00183363,0.000280619,0.000384749,1.09326e-10,7.43307e-07,-5.91627e-07,1.76294e-09,0.00460866,0.112572,0.0649412,0.00897436,0.0326082,8.98816e-10,3.7418e-05,4.86576e-06,1.5766e-05,1.03451e-06,1.17841e-10,0,3.97054e-10,0.0070255,0.00431878,5.08465e-05,0.000150258,7.52672e-06,6.14531e-06
-2005,-0.000232932,0.00785545,0.0028433,0.00307624,4.95576e-09,0,1.96066e-08,-0.000232947,-0.000232947,0.00164788,0.000340971,0.000448586,1.1383e-10,6.06956e-07,-4.95627e-07,2.09137e-10,0.00548821,0.112456,0.0649125,0.0088817,0.0325846,9.12854e-10,3.49896e-05,4.18793e-06,1.67711e-05,8.6203e-07,1.38779e-10,0,4.63627e-11,0.00701518,0.00431664,4.95162e-05,0.000146732,6.45687e-06,6.48491e-06
-2004,7.99868e-05,0.00838576,0.00324041,0.00316042,4.53956e-09,0,1.11725e-07,7.98796e-05,7.98796e-05,0.00185813,0.000331538,0.000464541,3.00271e-11,5.74665e-07,-4.64759e-07,1.19173e-09,0.00451079,0.112212,0.0648809,0.00886575,0.0329243,8.94352e-10,4.57136e-05,5.51291e-06,1.32086e-05,1.10922e-06,1.27124e-10,0,2.54107e-10,0.00699809,0.00431428,4.96053e-05,0.00015354,5.26908e-06,5.76923e-06
-2003,0.000176892,0.00864141,0.00329457,0.00311768,4.14736e-09,0,9.29748e-08,0.000176803,0.000176803,0.00188108,0.000326829,0.000421627,2.81692e-11,6.49548e-07,-5.14258e-07,9.91731e-10,0.00411171,0.111985,0.0648494,0.00888326,0.0333108,9.39445e-10,3.87289e-05,4.73739e-06,1.39864e-05,9.44647e-07,1.16141e-10,0,2.10423e-10,0.00698305,0.00431194,4.99149e-05,0.000152235,5.79532e-06,8.23069e-06
-2002,0.000251179,0.00871109,0.00335057,0.00309939,3.73611e-09,0,9.09734e-08,0.000251092,0.000251092,0.00189572,0.000325257,0.000423946,2.8207e-11,6.58109e-07,-5.2029e-07,9.70383e-10,0.00411171,0.111804,0.0648182,0.00895506,0.0336717,9.39691e-10,3.94652e-05,4.63767e-06,1.59572e-05,9.05246e-07,1.04624e-10,0,2.05988e-10,0.0069684,0.00430961,5.0086e-05,0.000151807,5.69076e-06,8.1971e-06
-2001,-4.22012e-05,0.00840729,0.0030603,0.0031025,4.26749e-09,0,3.10836e-08,-4.2228e-05,-4.2228e-05,0.00178248,0.00030918,0.000443839,2.9398e-11,6.8411e-07,-5.31168e-07,3.31559e-10,0.00476041,0.111622,0.064787,0.00893182,0.0338352,8.93603e-10,3.54554e-05,4.20563e-06,1.93108e-05,8.55496e-07,1.19505e-10,0,6.83545e-11,0.00695411,0.0043073,4.91767e-05,0.000148641,7.03896e-06,6.75226e-06
