Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,NBP_nat,transp,evap,interc,wd,discharge,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,CH4 rice,CH4 grass,CH4 agr,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1667,0.000129719,0.00334266,0.00139393,0.00126421,4.90521e-05,0,2.98921e-05,2.76938e+09,0.00018761,1.04364e-05,-4.91679e-05,8.0688e-06,0.00103864,0.00088325,0.00021211,0,0.00198755,2.10968e-09,3.40757e-07,-2.76547e-07,3.18537e-07,0,4.12989e-10,1.37778e-09,0.00460866,0.048936,0.029892,0.00542938,0.0156645,7.96071e-10,0.00102873,1.63415e-05,3.89531e-06,3.33701e-06,2.59469e-06,1.71656e-06,0,4.42283e-08,3.76876e-06,1.62952e-08,0.00245655,0.00152767,2.094e-05,5.65094e-05,1.44346e-06,2.30739e-06,1.60624e-06,0.0010939,0.00010939
1668,0.000134902,0.00328269,0.0014219,0.001287,4.90292e-05,0,2.71401e-07,2.76855e+09,0.00020382,1.03318e-05,-3.04921e-05,2.07549e-05,0.00105838,0.00114555,0.000232283,0,0.00254455,1.54454e-09,2.30418e-07,-1.70294e-07,2.58118e-09,0,1.49601e-10,1.07352e-09,0.00450899,0.048927,0.0298777,0.00539928,0.0156908,9.23817e-10,0.0010185,1.64836e-05,4.37459e-06,2.78524e-06,4.24929e-06,1.71576e-06,0,4.27779e-10,5.00674e-06,1.61319e-08,0.00245572,0.00152695,2.0758e-05,5.6913e-05,6.73513e-07,1.90286e-06,1.59027e-06,0.0010939,0.00010939
1669,1.82914e-05,0.00318534,0.00128857,0.00127028,4.90094e-05,0,2.80279e-06,2.76773e+09,0.000171165,1.02284e-05,-0.000116896,-5.02615e-05,0.000951201,0.000958626,0.000234766,0,0.00290677,1.8941e-09,2.58778e-07,-2.03631e-07,2.95801e-08,0,3.39409e-10,1.15791e-09,0.00548821,0.0489366,0.0298634,0.00553925,0.0154421,8.3428e-10,0.00100838,1.53995e-05,3.79207e-06,2.98671e-06,2.17268e-06,1.71506e-06,0,4.58196e-09,3.32223e-06,1.59705e-08,0.00245461,0.00152622,2.10786e-05,5.52022e-05,1.08153e-06,1.42195e-06,1.57447e-06,0.0010939,0.00010939
1670,3.41145e-05,0.00329555,0.00133913,0.00130502,4.89874e-05,0,1.79143e-05,2.7669e+09,0.000180207,1.01261e-05,-0.000125146,-8.15021e-05,0.000981958,0.000890759,0.000189633,0,0.00227066,1.96871e-09,3.29532e-07,-2.59996e-07,1.90777e-07,0,3.14943e-10,1.33478e-09,0.00431883,0.0489038,0.0298486,0.0055407,0.0153659,8.50772e-10,0.000998356,1.6925e-05,4.10676e-06,2.21881e-06,3.07804e-06,1.71429e-06,0,2.66412e-08,3.99967e-06,1.58107e-08,0.00245249,0.00152546,2.08778e-05,5.60718e-05,9.58917e-07,1.65539e-06,1.55882e-06,0.0010939,0.00010939
1671,8.86016e-05,0.00330488,0.00138472,0.00129612,4.89647e-05,0,1.07516e-05,2.76608e+09,0.000175947,1.00249e-05,-5.91576e-05,-2.8606e-05,0.00103012,0.00112693,0.000233725,0,0.00230665,1.49278e-09,2.2153e-07,-1.73917e-07,1.14377e-07,0,1.68616e-10,7.92095e-10,0.0044552,0.0488697,0.029834,0.00552453,0.0153743,9.08236e-10,0.000988434,1.67735e-05,4.26579e-06,1.9651e-06,3.00507e-06,1.7135e-06,0,1.66904e-08,3.89757e-06,1.56527e-08,0.0024508,0.00152471,2.08183e-05,5.67522e-05,7.69757e-07,1.96849e-06,1.54333e-06,0.0010939,0.00010939
1672,0.000128771,0.00330635,0.00140943,0.00128066,4.8943e-05,0,1.28723e-06,2.76525e+09,0.0001937,9.9248e-06,-2.71983e-05,2.47077e-05,0.00102525,0.00109409,0.000234011,0,0.00247569,2.01899e-09,2.24762e-07,-1.81141e-07,1.34239e-08,0,2.31457e-10,1.3948e-09,0.00524695,0.0488288,0.0298193,0.00548033,0.0154496,8.18221e-10,0.000978613,1.62465e-05,4.24518e-06,2.31003e-06,3.11737e-06,1.71274e-06,0,2.03497e-09,4.20693e-06,1.54964e-08,0.00244902,0.00152396,2.07771e-05,5.65326e-05,9.27066e-07,2.06886e-06,1.52799e-06,0.0010939,0.00010939
1673,0.000128499,0.00337597,0.00141797,0.00128947,4.89208e-05,-6.42747e-24,7.22099e-07,2.76442e+09,0.000181068,9.82583e-06,-1.41955e-05,5.18217e-05,0.000978265,0.00098871,0.000216183,0,0.00214262,1.54443e-09,2.83489e-07,-2.18816e-07,7.39281e-09,0,2.33014e-10,9.45017e-10,0.00404666,0.0487789,0.0298043,0.00544356,0.0155393,8.74535e-10,0.000968891,1.67803e-05,3.98622e-06,2.52551e-06,2.83026e-06,1.71196e-06,-5.85513e-25,1.10882e-09,3.83889e-06,1.53419e-08,0.00244686,0.00152319,2.08398e-05,5.67115e-05,8.6639e-07,2.0695e-06,1.51281e-06,0.0010939,0.00010939
1674,0.000168049,0.00346251,0.00145753,0.00128948,4.88981e-05,0,7.58327e-07,2.7636e+09,0.000179766,9.72792e-06,2.66953e-05,7.57346e-05,0.000999434,0.000990102,0.000216345,0,0.00181516,1.50102e-09,2.82754e-07,-2.20015e-07,7.77911e-09,0,2.26575e-10,9.27057e-10,0.00404666,0.0487275,0.0297893,0.00538997,0.0156882,8.74282e-10,0.000959266,1.69861e-05,4.0364e-06,2.08671e-06,2.80622e-06,1.71117e-06,0,1.19004e-09,3.843e-06,1.51891e-08,0.0024446,0.00152243,2.07869e-05,5.72912e-05,8.71669e-07,2.3786e-06,1.49779e-06,0.0010939,0.00010939
1675,0.000152475,0.0033695,0.00142783,0.00127536,4.88758e-05,0,1.44266e-06,2.76277e+09,0.000185722,9.63109e-06,4.55463e-06,4.21282e-05,0.00103627,0.000999671,0.000212876,0,0.00179238,1.67795e-09,2.68938e-07,-2.13321e-07,1.50756e-08,0,2.43653e-10,1.02423e-09,0.00407644,0.0486932,0.0297744,0.0053903,0.0157437,9.18425e-10,0.00094974,1.61517e-05,4.022e-06,2.20225e-06,3.2853e-06,1.71039e-06,0,2.46746e-09,4.26654e-06,1.50379e-08,0.00244283,0.00152168,2.0932e-05,5.69463e-05,1.2007e-06,2.59475e-06,1.48291e-06,0.0010939,0.00010939
1676,6.86682e-05,0.00324219,0.00131807,0.00124941,4.88539e-05,0,1.52954e-06,2.76195e+09,0.000171446,9.53532e-06,-6.49884e-05,-1.15969e-05,0.00096283,0.000845075,0.000179027,0,0.0017268,1.92554e-09,3.06713e-07,-2.5179e-07,1.60007e-08,0,2.62817e-10,1.34487e-09,0.0037437,0.0486848,0.0297599,0.00550441,0.01559,8.91172e-10,0.00094031,1.58597e-05,3.79566e-06,2.26638e-06,2.64419e-06,1.70962e-06,0,2.50861e-09,3.58622e-06,1.48883e-08,0.00244139,0.00152094,2.13388e-05,5.61599e-05,1.23584e-06,2.82115e-06,1.46819e-06,0.0010939,0.00010939
1677,0.000100595,0.0033209,0.00139277,0.00129217,4.88331e-05,0,7.39227e-07,2.76112e+09,0.000178727,9.44054e-06,-3.94789e-05,8.7795e-06,0.000983335,0.00099634,0.000216542,0,0.00181853,1.57562e-09,2.76307e-07,-2.13591e-07,7.57208e-09,0,2.52391e-10,9.64914e-10,0.00404666,0.0486584,0.0297453,0.00547108,0.015627,8.71187e-10,0.000930974,1.74844e-05,4.18223e-06,2.37788e-06,2.85263e-06,1.70889e-06,0,1.13354e-09,3.83187e-06,1.47403e-08,0.00243962,0.00152019,2.1075e-05,5.73743e-05,6.19765e-07,2.59461e-06,1.45361e-06,0.0010939,0.00010939
1678,0.000157689,0.00344508,0.00145056,0.00129287,4.88096e-05,0,6.99324e-06,2.76029e+09,0.00019505,9.34675e-06,-4.89135e-06,4.93675e-05,0.00104787,0.00106086,0.000242256,0,0.00213865,2.02812e-09,2.76877e-07,-2.22555e-07,7.42816e-08,0,2.51957e-10,1.30633e-09,0.00442047,0.0486107,0.0297303,0.00543218,0.0157255,9.24838e-10,0.000921732,1.65946e-05,4.14586e-06,2.22537e-06,3.58087e-06,1.70808e-06,0,1.05867e-08,4.53762e-06,1.45939e-08,0.00243749,0.00151942,2.11156e-05,5.72489e-05,1.04105e-06,2.77867e-06,1.43918e-06,0.0010939,0.00010939
1679,0.000143718,0.00335784,0.00142344,0.00127972,4.87881e-05,0,1.48362e-06,2.75947e+09,0.000183875,9.25397e-06,-2.10689e-06,2.38184e-05,0.00103301,0.00100561,0.000212812,0,0.0016823,1.85583e-09,2.63187e-07,-2.08491e-07,1.55096e-08,0,2.6076e-10,1.1773e-09,0.00407644,0.0485832,0.0297156,0.00543456,0.0157652,9.19337e-10,0.000912584,1.62721e-05,4.05877e-06,2.17586e-06,3.30024e-06,1.70732e-06,0,2.53861e-09,4.24234e-06,1.44491e-08,0.00243626,0.00151868,2.1181e-05,5.71166e-05,1.12143e-06,2.76688e-06,1.4249e-06,0.0010939,0.00010939
1680,9.4314e-05,0.00328287,0.00135963,0.00126532,4.87665e-05,0,2.90099e-05,2.75864e+09,0.000174314,9.16217e-06,-6.94053e-05,-2.19193e-05,0.00101519,0.000901254,0.000209419,0,0.00204236,2.02866e-09,3.37045e-07,-2.74588e-07,3.09123e-07,0,4.0423e-10,1.29359e-09,0.00460866,0.0485526,0.0297006,0.00549065,0.0156869,7.95463e-10,0.000903528,1.62176e-05,3.98445e-06,3.17634e-06,2.60869e-06,1.70656e-06,0,4.35136e-08,3.54198e-06,1.43057e-08,0.0024344,0.00151792,2.14009e-05,5.67394e-05,1.35144e-06,2.04099e-06,1.41076e-06,0.0010939,0.00010939
1681,5.40894e-05,0.00319026,0.00134593,0.00129184,4.87451e-05,0,1.41055e-07,2.75782e+09,0.000172478,9.07131e-06,-7.88554e-05,-6.00658e-05,0.00103509,0.00109714,0.000271669,0,0.00307327,1.95943e-09,2.30024e-07,-1.80088e-07,1.18906e-09,0,2.93054e-10,1.18635e-09,0.00519326,0.048569,0.0296867,0.00553779,0.015561,8.66828e-10,0.000894562,1.58485e-05,4.38783e-06,3.03774e-06,3.30664e-06,1.70581e-06,0,2.08662e-10,3.97742e-06,1.41639e-08,0.00243436,0.00151721,2.11562e-05,5.65319e-05,9.65966e-07,1.17806e-06,1.39676e-06,0.0010939,0.00010939
1682,6.19295e-05,0.00315294,0.00135137,0.00128944,4.87225e-05,0,2.72163e-07,2.75699e+09,0.000204346,8.98133e-06,-0.000102948,-3.60097e-05,0.00102004,0.00115085,0.000228933,0,0.00224273,1.61622e-09,2.2906e-07,-1.72605e-07,2.59213e-09,0,1.69402e-10,1.07114e-09,0.00450899,0.048561,0.0296726,0.00554041,0.0154797,9.2165e-10,0.000885685,1.60419e-05,4.42879e-06,1.72774e-06,4.29763e-06,1.70502e-06,0,4.28877e-10,5.01652e-06,1.40233e-08,0.00243366,0.00151648,2.10567e-05,5.6171e-05,6.28746e-07,1.73083e-06,1.3829e-06,0.0010939,0.00010939
1683,6.3219e-05,0.00330039,0.001361,0.00129778,4.87001e-05,0,6.05606e-08,2.75617e+09,0.000184417,8.89228e-06,-8.14507e-05,-4.09814e-05,0.000981181,0.00104595,0.000193964,0,0.00200618,1.53123e-09,2.4587e-07,-1.89738e-07,3.35593e-10,0,1.29209e-10,1.12361e-09,0.00412989,0.0485384,0.0296583,0.00551279,0.0154647,9.71999e-10,0.000876897,1.5926e-05,4.10873e-06,1.75491e-06,3.70805e-06,1.70424e-06,0,9.09464e-11,4.47972e-06,1.38843e-08,0.00243251,0.00151575,2.07485e-05,5.61701e-05,8.99254e-07,2.14963e-06,1.36917e-06,0.0010939,0.00010939
1684,5.00943e-05,0.00331841,0.00136822,0.00131813,4.86779e-05,0,1.759e-05,2.75534e+09,0.000170701,8.80413e-06,-9.83232e-05,-5.28488e-05,0.00101659,0.00111208,0.000241081,0,0.00178833,1.78266e-09,2.17706e-07,-1.71142e-07,1.87317e-07,0,2.60699e-10,1.08926e-09,0.00451079,0.0484902,0.0296433,0.0054586,0.015485,9.1094e-10,0.000868197,1.66471e-05,4.16985e-06,1.60778e-06,2.50011e-06,1.70346e-06,0,2.56744e-08,3.35801e-06,1.37466e-08,0.00243099,0.00151498,2.0607e-05,5.65379e-05,9.30305e-07,2.63405e-06,1.35559e-06,0.0010939,0.00010939
1685,8.62626e-05,0.00324012,0.00133128,0.00124502,4.86568e-05,0,1.5574e-06,2.75451e+09,0.00017135,8.71692e-06,-4.6705e-05,4.23257e-06,0.000948768,0.000846126,0.000176522,0,0.00180806,2.00674e-09,3.04635e-07,-2.47754e-07,1.63006e-08,0,2.73634e-10,1.39184e-09,0.0037437,0.0484546,0.0296287,0.00550802,0.0154406,8.86845e-10,0.000859584,1.58488e-05,3.86741e-06,2.27369e-06,2.66725e-06,1.70272e-06,0,2.49178e-09,3.57002e-06,1.36105e-08,0.00242913,0.00151424,2.1101e-05,5.59452e-05,1.14297e-06,2.76879e-06,1.34214e-06,0.0010939,0.00010939
1686,5.07288e-05,0.00330307,0.00135977,0.00130904,4.8634e-05,0,1.75022e-05,2.75369e+09,0.000164348,8.63059e-06,-9.11181e-05,-5.37465e-05,0.0010106,0.001117,0.000237802,0,0.00205017,1.61443e-09,2.19428e-07,-1.71442e-07,1.86379e-07,0,2.15822e-10,9.71824e-10,0.00451079,0.0484229,0.0296139,0.00545353,0.0154516,9.16178e-10,0.000851058,1.66801e-05,4.19632e-06,2.36045e-06,2.49125e-06,1.70192e-06,0,2.56797e-08,3.25566e-06,1.34757e-08,0.00242798,0.00151349,2.07185e-05,5.66104e-05,9.13398e-07,2.54761e-06,1.32883e-06,0.0010939,0.00010939
1687,4.41807e-05,0.00319964,0.0012984,0.00125422,4.86129e-05,0,5.02723e-06,2.75286e+09,0.000165322,8.54514e-06,-8.61009e-05,-3.29873e-05,0.000964076,0.000920444,0.000210442,0,0.00265488,1.73679e-09,2.61268e-07,-2.10411e-07,5.33136e-08,0,2.59658e-10,1.16788e-09,0.00481767,0.0484051,0.0295995,0.00550093,0.0153518,8.98033e-10,0.000842617,1.54809e-05,3.87093e-06,3.06838e-06,2.45473e-06,1.70118e-06,0,7.32679e-09,3.30289e-06,1.33423e-08,0.00242671,0.00151276,2.09499e-05,5.56571e-05,1.17952e-06,1.91962e-06,1.31565e-06,0.0010939,0.00010939
1688,9.72302e-05,0.00331796,0.001376,0.00127877,4.859e-05,0,5.91979e-08,2.75204e+09,0.000181095,8.46054e-06,-4.37948e-05,-1.30945e-05,0.000982414,0.00105128,0.000190628,0,0.00219646,1.5449e-09,2.45538e-07,-1.88252e-07,3.22917e-10,0,1.38631e-10,1.12807e-09,0.00412989,0.0483841,0.0295853,0.00545983,0.0153859,9.70427e-10,0.00083426,1.62668e-05,4.11687e-06,2.14873e-06,3.66168e-06,1.70038e-06,0,8.92004e-11,4.39996e-06,1.32102e-08,0.00242565,0.00151203,2.06453e-05,5.6152e-05,9.06718e-07,1.99043e-06,1.3026e-06,0.0010939,0.00010939
1689,0.000220092,0.00344263,0.00150541,0.00128532,4.8568e-05,0,5.55521e-06,2.75121e+09,0.000178492,8.37682e-06,7.62361e-05,0.000105126,0.00102948,0.000967155,0.00019554,0,0.00141114,1.61094e-09,2.85336e-07,-2.09924e-07,5.89455e-08,0,2.11123e-10,1.16396e-09,0.00359994,0.0483127,0.0295699,0.0053989,0.0156102,9.48509e-10,0.000825987,1.79849e-05,4.22184e-06,1.42873e-06,2.68437e-06,1.69962e-06,0,8.4447e-09,3.63795e-06,1.30795e-08,0.00242272,0.00151125,2.09223e-05,5.78053e-05,7.49366e-07,2.51638e-06,1.28968e-06,0.0010939,0.00010939
1690,0.000155512,0.00349456,0.00143935,0.00128384,4.85443e-05,0,5.51785e-08,2.75038e+09,0.000186477,8.29399e-06,9.23046e-06,5.92374e-05,0.00100321,0.00104879,0.000196793,0,0.00182774,1.60617e-09,2.53947e-07,-1.96051e-07,2.75939e-10,0,1.43213e-10,1.17975e-09,0.00412989,0.0482995,0.0295556,0.00533111,0.0157161,9.73565e-10,0.000817797,1.57575e-05,3.97249e-06,2.09107e-06,3.63239e-06,1.69879e-06,0,8.40819e-11,4.51352e-06,1.29502e-08,0.00242195,0.00151052,2.05612e-05,5.7137e-05,1.01057e-06,2.70636e-06,1.2769e-06,0.0010939,0.00010939
1691,0.000253425,0.00363825,0.0015702,0.00131678,4.85227e-05,0,4.96798e-06,2.74956e+09,0.000192594,8.21202e-06,9.61739e-05,0.000119685,0.00104707,0.00118372,0.000265865,0,0.00202915,1.80296e-09,2.04405e-07,-1.57556e-07,5.26767e-08,0,2.56981e-10,1.07695e-09,0.00512954,0.0482646,0.0295405,0.00523393,0.0159598,7.79418e-10,0.000809691,1.78878e-05,4.24522e-06,2.68706e-06,3.40369e-06,1.69804e-06,0,7.89682e-09,4.39052e-06,1.28222e-08,0.00242012,0.00150974,2.02952e-05,5.8516e-05,7.02375e-07,1.80815e-06,1.26424e-06,0.0010939,0.00010939
1692,0.000150798,0.0033729,0.00141292,0.00126212,4.85007e-05,0,1.38077e-06,2.74873e+09,0.000176524,8.13095e-06,1.32633e-05,7.03842e-05,0.00101664,0.00100199,0.000216686,0,0.00210193,1.53307e-09,2.78149e-07,-2.17328e-07,1.44083e-08,0,2.58075e-10,8.82096e-10,0.00407644,0.0482391,0.0295258,0.00525636,0.0159917,9.18444e-10,0.000801667,1.56711e-05,3.83967e-06,2.26137e-06,3.1625e-06,1.69727e-06,0,2.34967e-09,4.00595e-06,1.26956e-08,0.00241842,0.00150899,2.0619e-05,5.75978e-05,1.2162e-06,2.0507e-06,1.25171e-06,0.0010939,0.00010939
1693,2.7689e-05,0.00320927,0.00128002,0.00125233,4.84799e-05,0,4.41458e-06,2.74791e+09,0.000158898,8.0507e-06,-9.51941e-05,-4.51142e-05,0.000975283,0.000924805,0.000218229,0,0.00257524,1.64062e-09,2.61952e-07,-2.12171e-07,4.67674e-08,0,2.43608e-10,1.10486e-09,0.00481767,0.0482725,0.0295117,0.00545823,0.0156766,8.99367e-10,0.000793724,1.54069e-05,3.78075e-06,2.56756e-06,2.42579e-06,1.69653e-06,0,6.70135e-09,3.1958e-06,1.25702e-08,0.00241785,0.00150828,2.10861e-05,5.6227e-05,1.2398e-06,1.79803e-06,1.23931e-06,0.0010939,0.00010939
1694,0.000155405,0.00333379,0.00144515,0.00128975,4.84577e-05,0,5.44604e-06,2.74708e+09,0.000169974,7.97116e-06,2.04719e-05,4.02628e-05,0.00102163,0.000967651,0.000199126,0,0.00174621,1.53519e-09,2.77388e-07,-2.10537e-07,5.77779e-08,0,1.8624e-10,1.13466e-09,0.00359994,0.0482337,0.0294969,0.00543378,0.0157756,9.51021e-10,0.000785857,1.83225e-05,4.4288e-06,1.59877e-06,2.6998e-06,1.69576e-06,0,8.47002e-09,3.48751e-06,1.2446e-08,0.0024154,0.00150751,2.12002e-05,5.84824e-05,6.04575e-07,1.99223e-06,1.22703e-06,0.0010939,0.00010939
1695,2.12315e-05,0.00321911,0.00128314,0.00126191,4.84367e-05,0,4.63499e-06,2.74625e+09,0.000164107,7.89244e-06,-0.000106966,-4.78064e-05,0.000969653,0.000921692,0.000215879,0,0.00229922,1.65788e-09,2.62099e-07,-2.13825e-07,4.9125e-08,0,2.58892e-10,1.08655e-09,0.00481767,0.0482551,0.029483,0.00557027,0.015526,8.97281e-10,0.00077807,1.49377e-05,3.92129e-06,2.21107e-06,2.4498e-06,1.69501e-06,0,7.02639e-09,3.27865e-06,1.23231e-08,0.00241514,0.0015068,2.14513e-05,5.63463e-05,1.16022e-06,2.04423e-06,1.21487e-06,0.0010939,0.00010939
1696,3.90212e-05,0.00314304,0.00132587,0.00128685,4.84165e-05,0,1.44161e-07,2.74543e+09,0.000171175,7.81445e-06,-9.16959e-05,-8.75417e-05,0.0010239,0.00109855,0.00026764,0,0.00278386,1.97147e-09,2.27372e-07,-1.75656e-07,1.22784e-09,0,2.98728e-10,1.15824e-09,0.00519326,0.0482818,0.0294692,0.00569701,0.015296,8.61815e-10,0.00077036,1.56939e-05,4.53177e-06,2.67051e-06,3.32485e-06,1.6943e-06,0,2.09406e-10,3.95397e-06,1.22013e-08,0.00241542,0.00150609,2.14663e-05,5.56991e-05,8.78615e-07,1.31549e-06,1.20283e-06,0.0010939,0.00010939
1697,-2.69512e-05,0.00302625,0.0012693,0.00129625,4.83945e-05,0,1.56498e-07,2.7446e+09,0.000175076,7.73718e-06,-0.000161527,-0.000123965,0.000985324,0.00108992,0.000266376,0,0.00280249,2.15631e-09,2.29578e-07,-1.79934e-07,1.36431e-09,0,3.102e-10,1.28921e-09,0.00519326,0.0482854,0.0294555,0.00578861,0.0150543,8.56332e-10,0.000762725,1.55095e-05,4.42728e-06,2.33103e-06,3.32275e-06,1.69352e-06,0,2.24459e-10,3.99145e-06,1.20807e-08,0.00241519,0.00150538,2.13264e-05,5.50551e-05,8.19284e-07,1.08602e-06,1.19091e-06,0.0010939,0.00010939
1698,1.2276e-05,0.00314385,0.00130931,0.00129703,4.83728e-05,0,1.24638e-05,2.74378e+09,0.000170747,7.66064e-06,-0.000130223,-7.80486e-05,0.000976677,0.0011306,0.000228758,0,0.00220326,1.55933e-09,2.23499e-07,-1.75971e-07,1.32648e-07,0,1.59284e-10,7.89863e-10,0.0044552,0.0482451,0.0294413,0.0057363,0.0150317,9.12055e-10,0.000755165,1.63754e-05,4.19636e-06,1.53072e-06,2.97823e-06,1.69277e-06,0,1.85611e-08,3.74942e-06,1.19612e-08,0.00241391,0.00150464,2.10711e-05,5.55776e-05,6.56213e-07,1.60391e-06,1.1791e-06,0.0010939,0.00010939
1699,6.9564e-05,0.00325111,0.00136372,0.00129416,4.83507e-05,0,1.23292e-05,2.74295e+09,0.000174526,7.58488e-06,-7.65255e-05,-3.79772e-05,0.00100501,0.00112957,0.000229564,0,0.00205609,1.81435e-09,2.13582e-07,-1.7139e-07,1.31212e-07,0,1.68876e-10,1.04977e-09,0.0044552,0.0481939,0.0294269,0.0056611,0.0150964,9.12439e-10,0.00074768,1.60641e-05,4.14648e-06,1.54911e-06,3.10039e-06,1.69199e-06,0,1.84289e-08,3.9339e-06,1.18429e-08,0.00241261,0.0015039,2.08699e-05,5.57039e-05,8.29478e-07,2.08382e-06,1.16742e-06,0.0010939,0.00010939
1700,0.000124836,0.00333515,0.00141065,0.00128581,4.83277e-05,0,7.32518e-07,2.74213e+09,0.000175172,7.5099e-06,-1.02502e-05,4.94939e-05,0.000961342,0.00100129,0.000211406,0,0.00177275,1.70576e-09,2.76443e-07,-2.12239e-07,7.51339e-09,0,3.04648e-10,9.85984e-10,0.00404666,0.0481339,0.0294121,0.00559114,0.015231,8.73275e-10,0.000740271,1.67073e-05,4.02452e-06,1.93924e-06,2.8462e-06,1.69119e-06,0,1.10912e-09,3.74015e-06,1.17259e-08,0.00241062,0.00150315,2.09375e-05,5.60755e-05,7.30833e-07,2.35365e-06,1.15585e-06,0.0010939,0.00010939
1701,0.000210259,0.00343137,0.0014933,0.00128304,4.82573e-05,0,7.64854e-06,2.74075e+09,0.000187913,7.43473e-06,5.55203e-05,8.12462e-05,0.000996052,0.00108164,0.000243172,0,0.00201029,2.25956e-09,2.59808e-07,-2.02019e-07,8.13537e-08,0,3.54273e-10,1.40493e-09,0.00450625,0.0480696,0.029397,0.00551797,0.0154387,8.7005e-10,0.000732914,1.69219e-05,3.89267e-06,2.1107e-06,3.46e-06,1.68874e-06,0,1.16903e-08,4.22307e-06,1.16085e-08,0.00240827,0.00150238,2.09242e-05,5.72002e-05,1.01022e-06,2.22025e-06,1.14436e-06,0.0010939,0.00010939
1702,0.000156328,0.00347654,0.00143601,0.00127968,4.82084e-05,0,5.2839e-08,2.73938e+09,0.000175998,7.36043e-06,2.11252e-05,5.85191e-05,0.000990538,0.00104883,0.000194607,0,0.00225537,1.52969e-09,2.50811e-07,-1.93106e-07,3.30271e-10,0,1.40378e-10,1.11336e-09,0.00412989,0.0480621,0.029383,0.00544013,0.0155599,9.72161e-10,0.000725632,1.57109e-05,3.92204e-06,2.59881e-06,3.60994e-06,1.68703e-06,0,8.70339e-11,4.31135e-06,1.14925e-08,0.00240774,0.00150166,2.06213e-05,5.691e-05,9.71339e-07,1.79473e-06,1.13299e-06,0.0010939,0.00010939
1703,0.000153908,0.00346578,0.00144519,0.00129128,4.8161e-05,0,1.51497e-06,2.738e+09,0.000174334,7.28697e-06,1.89326e-05,5.77493e-05,0.00103349,0.00107005,0.000219172,0,0.00164663,1.68614e-09,2.46495e-07,-1.9761e-07,1.5925e-08,0,1.97182e-10,1.13491e-09,0.00411171,0.0480299,0.0293683,0.00538606,0.0156797,9.51043e-10,0.000718423,1.66603e-05,3.93693e-06,1.39269e-06,2.94913e-06,1.68538e-06,0,2.27634e-09,3.79886e-06,1.13778e-08,0.00240615,0.00150091,2.05467e-05,5.74048e-05,9.51802e-07,2.38463e-06,1.12174e-06,0.0010939,0.00010939
1704,0.000169411,0.00345603,0.0014431,0.00127369,4.81142e-05,0,7.24617e-07,2.73663e+09,0.00017151,7.21433e-06,3.80758e-05,8.21747e-05,0.000993943,0.000997997,0.0002203,0,0.0016574,1.58537e-09,2.78279e-07,-2.12508e-07,7.49192e-09,0,2.90031e-10,9.55518e-10,0.00404666,0.0480047,0.0293536,0.00535438,0.0157892,8.73227e-10,0.000711288,1.65648e-05,3.96118e-06,1.98228e-06,2.79862e-06,1.68374e-06,0,1.13958e-09,3.69206e-06,1.12644e-08,0.00240448,0.00150016,2.06552e-05,5.75693e-05,9.79201e-07,2.46424e-06,1.1106e-06,0.0010939,0.00010939
1705,5.72746e-05,0.00345653,0.00136154,0.00130427,4.80656e-05,0,2.47644e-06,2.73525e+09,0.000151828,7.14251e-06,-5.61069e-05,-2.7526e-05,0.000997609,0.000988672,0.000202648,0,0.00222219,1.68234e-09,2.75761e-07,-2.23437e-07,2.61755e-08,0,2.69311e-10,1.06645e-09,0.00459778,0.048004,0.029339,0.00539317,0.0157095,8.87444e-10,0.000704226,1.63391e-05,3.91607e-06,2.56236e-06,2.31115e-06,1.68203e-06,0,4.09137e-09,3.01522e-06,1.11523e-08,0.00240346,0.00149941,2.0585e-05,5.75844e-05,1.12369e-06,1.99575e-06,1.09957e-06,0.0010939,0.00010939
